PHIF,SW,VSH
0.09831599999999995,0.8100529999999999,0.19394900000000007
0.103048,0.7242670000000004,0.18111999999999998
0.10015099999999995,0.7411840000000002,0.168055
0.1467049999999999,0.587061,0.07536200000000004
0.09995999999999997,0.8026030000000002,0.19542100000000004
0.10521999999999998,0.7104520000000004,0.18309200000000003
0.10385399999999997,0.7581940000000003,0.19298500000000005
0.09715899999999994,0.8428480000000002,0.20152599999999998
0.09690299999999993,0.835176,0.19861900000000002
0.09040399999999997,0.888103,0.19818599999999986
0.10993800000000004,0.7012630000000002,0.17779200000000014
0.10483699999999996,0.738202,0.16866700000000012
0.10307499999999996,0.735989,0.16542900000000008
0.09756899999999995,0.7721110000000002,0.18196700000000007
0.09631199999999997,0.8286399999999996,0.19696700000000011
0.10353399999999996,0.74748,0.1837620000000001
0.09516499999999997,0.7730550000000004,0.17572700000000002
0.10053899999999998,0.8027339999999996,0.19348200000000013
0.09938099999999996,0.8129720000000004,0.19426399999999996
0.10043199999999988,0.6735690000000006,0.15698000000000006
0.09700699999999994,0.7507310000000001,0.17021400000000006
0.10184899999999995,0.7298220000000001,0.17171800000000012
0.09854799999999994,0.7518650000000001,0.1699060000000001
0.09397599999999992,0.7620009999999999,0.1753930000000001
0.10022399999999998,0.7475039999999998,0.196455
0.09771999999999995,0.81687,0.1944230000000001
0.10214599999999997,0.7282390000000002,0.17808400000000002
0.10129599999999997,0.7402020000000001,0.16691800000000007
0.10200199999999991,0.7409589999999998,0.17118200000000008
0.10258599999999998,0.7290310000000002,0.177234
0.10457799999999995,0.728946,0.1703420000000001
0.10498199999999999,0.7504949999999998,0.175478
0.10838799999999998,0.7327260000000004,0.16665400000000005
0.12180099999999996,0.7163820000000003,0.16007199999999996
0.1517339999999999,0.5645150000000003,0.07774700000000005
0.12376800000000003,0.7113800000000002,0.15788399999999997
0.11372799999999998,0.7287890000000005,0.17112200000000002
0.10792000000000002,0.7329620000000001,0.16744900000000001
0.10267799999999994,0.733185,0.16737300000000008
0.10018999999999996,0.7316740000000002,0.16680100000000003
0.10147799999999997,0.7255980000000002,0.179861
0.10200899999999999,0.7125170000000002,0.17799700000000002
0.09804499999999995,0.7778200000000004,0.1893800000000001
0.10183699999999994,0.6975900000000004,0.18134900000000015
0.087055,0.85592,0.1822460000000001
0.09976899999999995,0.7188750000000005,0.1859600000000001
0.10188999999999997,0.6905030000000003,0.18679500000000013
0.10188799999999994,0.6931620000000004,0.18683100000000014
0.10264099999999997,0.6850340000000003,0.18709900000000013
0.08493199999999998,0.8600979999999996,0.16845700000000016
0.09688399999999998,0.7356370000000001,0.18916500000000006
0.09942999999999992,0.6923710000000004,0.1719870000000002
0.10030299999999995,0.7248690000000004,0.17770700000000017
0.09879599999999998,0.7266510000000005,0.17564800000000005
0.09814,0.7204820000000004,0.17210200000000003
0.09927199999999997,0.7255670000000003,0.16832100000000008
0.10094499999999998,0.7136110000000003,0.17630500000000005
0.10216099999999993,0.7105010000000003,0.17965300000000015
0.08335600000000001,0.90979,0.180502
0.085142,0.8916970000000002,0.18490600000000004
0.1005629999999999,0.6944360000000006,0.17012600000000014
0.09371699999999994,0.7452510000000001,0.1644830000000001
0.09785899999999997,0.7219360000000001,0.17397500000000002
0.09609399999999996,0.7366370000000004,0.17833400000000008
0.09371999999999998,0.7489270000000002,0.16589400000000012
0.0996509999999999,0.6987720000000007,0.16807100000000014
0.10059299999999995,0.7000830000000007,0.17664100000000016
0.081257,0.9216909999999997,0.15821900000000003
0.10248799999999997,0.6934640000000003,0.18447900000000014
0.10491800000000001,0.7056780000000005,0.17587500000000003
0.09630399999999995,0.7394070000000003,0.16857400000000008
0.09467799999999997,0.7484280000000004,0.16686100000000006
0.10072299999999998,0.7186200000000004,0.16995800000000003
0.09974699999999989,0.6939150000000006,0.16263200000000008
0.08675799999999999,0.851151,0.18077900000000002
0.08782299999999997,0.8714219999999996,0.16295900000000013
0.09315399999999997,0.7972419999999996,0.1742110000000002
0.10132499999999997,0.7064920000000003,0.1848500000000001
0.10101599999999993,0.6893160000000003,0.17412100000000016
0.09978099999999993,0.6954800000000004,0.17440100000000014
0.08370000000000001,0.9037569999999997,0.1572210000000001
0.06149499999999997,0.9861110000000001,0.12149200000000004
0.058195,0.992644,0.13944699999999996
0.04814799999999996,0.9969040000000001,0.14703199999999997
0.044868999999999985,0.9730500000000001,0.17921199999999998
0.040845,0.9691520000000001,0.17044999999999993
0.05408700000000003,0.990948,0.18157199999999993
0.056992000000000036,0.9842400000000001,0.1796149999999999
0.07483800000000004,0.8880759999999996,0.18158599999999997
0.08552899999999998,0.7804879999999997,0.15450300000000003
0.10058099999999999,0.6455759999999998,0.16033500000000003
0.09962899999999998,0.6957300000000004,0.17649000000000026
0.08118499999999995,0.8929509999999995,0.15220800000000007
0.061459,0.991494,0.13051200000000004
0.057758000000000004,0.9929380000000001,0.11499799999999999
0.054650000000000004,0.9956780000000001,0.10883499999999997
0.06781899999999995,0.9217790000000002,0.08215600000000003
0.057575,0.978349,0.11168800000000002
0.05261499999999999,0.992467,0.10952700000000001
0.049094,0.994856,0.11378900000000006
0.045492,0.9920379999999999,0.11843800000000002
0.051285999999999984,0.9911099999999999,0.11343000000000003
0.056458999999999995,0.98452,0.10731000000000003
0.056784,0.9829330000000002,0.10873600000000001
0.057005,0.979449,0.10859600000000003
0.07090899999999994,0.8842860000000001,0.08301600000000002
0.07955499999999995,0.8010820000000005,0.090985
0.10197000000000003,0.6145699999999998,0.10335000000000008
0.08440199999999992,0.7794800000000002,0.08012800000000003
0.08365999999999993,0.7816400000000006,0.07874
0.07171599999999995,0.8751750000000001,0.07664100000000003
0.07328199999999993,0.860133,0.07643900000000003
0.06961999999999993,0.8593600000000002,0.08186500000000006
0.06843999999999995,0.88843,0.08205500000000006
0.07057499999999992,0.8585319999999999,0.08481800000000003
0.05739099999999999,0.9687690000000001,0.11242300000000004
0.048351,0.9774769999999999,0.11422600000000002
0.043198,0.9456380000000002,0.111693
0.04815999999999998,0.9355990000000002,0.07944400000000001
0.047788000000000004,0.9616349999999998,0.08962099999999998
0.05585700000000002,0.9485370000000002,0.09756899999999998
0.05531500000000001,0.9413850000000002,0.09536399999999995
0.04758000000000002,0.9704959999999998,0.10461499999999999
0.048944000000000015,0.9589639999999996,0.06982399999999997
0.049652,0.9585059999999997,0.06714099999999999
0.048889,0.9340850000000003,0.07790100000000001
0.044968999999999995,0.9245650000000001,0.09341400000000002
0.046171999999999984,0.9339560000000003,0.09052900000000001
0.047477,0.937397,0.08126000000000001
0.048596,0.9425119999999998,0.06723799999999999
0.04706900000000001,0.9662179999999997,0.06343199999999997
0.044642,0.933549,0.082103
0.04612499999999999,0.9269900000000003,0.078889
0.042753,0.9293920000000003,0.09013799999999998
0.04868200000000001,0.9461859999999999,0.07308099999999998
0.050465,0.9281959999999998,0.084657
0.054860999999999986,0.9084449999999998,0.08446499999999998
0.05527499999999999,0.909565,0.08280799999999998
0.07482199999999996,0.8071830000000004,0.10026900000000001
0.07954399999999995,0.7855720000000004,0.091776
0.07978399999999994,0.7849620000000003,0.092156
0.05616899999999998,0.9290349999999999,0.08507100000000001
0.054125,0.9471599999999999,0.073772
0.050831,0.9585349999999997,0.06819299999999999
0.05279599999999998,0.9287839999999998,0.08144099999999996
0.054350000000000016,0.9427709999999999,0.07050399999999996
0.06777799999999996,0.846311,0.08494199999999998
0.05451700000000001,0.9351969999999998,0.07188099999999997
0.04860100000000001,0.9630559999999997,0.06578499999999997
0.043847,0.9400460000000002,0.07793
0.04774,0.930678,0.07528799999999998
0.051084000000000004,0.9416439999999997,0.07320399999999999
0.05624099999999998,0.9027049999999996,0.084465
0.058520999999999976,0.8644649999999995,0.07963500000000001
0.05977099999999998,0.8567849999999995,0.08013500000000001
0.049574,0.9297539999999996,0.073504
0.04240800000000001,0.9227770000000003,0.08315100000000002
0.04306800000000001,0.9146560000000002,0.08852799999999997
0.043542000000000004,0.928166,0.08478900000000002
0.04680199999999999,0.9418799999999998,0.06171899999999998
0.044581,0.9228809999999998,0.08056
0.044281999999999995,0.9186679999999999,0.080043
0.04443099999999999,0.9243009999999998,0.08177000000000001
0.042627000000000005,0.9191929999999999,0.08302899999999999
0.044561,0.922241,0.08493000000000002
0.04459699999999999,0.919353,0.08290100000000003
0.049297999999999995,0.9374919999999995,0.06185700000000001
0.05276099999999999,0.9125499999999999,0.07075300000000002
0.05480599999999997,0.8830379999999997,0.079644
0.051914999999999975,0.9195419999999997,0.06247300000000002
0.051391999999999986,0.9258689999999996,0.066066
0.05108299999999999,0.936959,0.05966899999999998
0.05033799999999997,0.9336319999999999,0.063733
0.046756,0.9530819999999998,0.058945
0.04485,0.9282039999999999,0.07414799999999999
0.04421899999999999,0.926523,0.07959600000000001
0.044966000000000006,0.9091739999999998,0.08888700000000002
0.04932099999999998,0.8560069999999999,0.12537900000000002
0.048722999999999975,0.8324970000000004,0.13708999999999993
0.049801999999999985,0.8284020000000002,0.14266799999999996
0.04582299999999999,0.8468480000000005,0.12946499999999994
0.043414,0.9046179999999998,0.10393700000000003
0.04760699999999998,0.8459360000000002,0.1328499999999999
0.052710999999999994,0.833218,0.13653700000000002
0.05128099999999999,0.832835,0.14693199999999998
0.04907599999999999,0.8803170000000001,0.10546000000000001
0.047748000000000006,0.9321729999999995,0.07825199999999999
0.05045200000000001,0.8956549999999995,0.099011
0.051670999999999995,0.8696349999999998,0.119819
0.04428300000000001,0.886484,0.10502500000000003
0.04552200000000001,0.8884139999999999,0.10581999999999998
0.049223999999999976,0.8734090000000002,0.11333999999999998
0.05219399999999999,0.8748769999999999,0.12003399999999999
0.052154,0.874737,0.12002399999999998
0.047367000000000006,0.9483099999999997,0.07825099999999996
0.046883999999999995,0.9710649999999995,0.06938699999999998
0.050349,0.9646409999999996,0.07434399999999997
0.06758299999999995,0.8564689999999999,0.08200899999999998
0.09556999999999999,0.7148300000000003,0.07274000000000004
0.09474599999999996,0.7217920000000002,0.07593400000000006
0.09785000000000003,0.6523400000000003,0.12751800000000008
0.09970500000000003,0.6386580000000002,0.12262700000000004
0.10229600000000005,0.6055179999999999,0.11650900000000007
0.08628999999999991,0.7703100000000004,0.07804000000000003
0.08136999999999993,0.7730600000000001,0.08510000000000001
0.06593999999999997,0.8806999999999999,0.07829300000000003
0.053892999999999976,0.9423259999999999,0.07192200000000001
0.054997,0.928403,0.07431499999999999
0.08416099999999999,0.7654400000000002,0.08079899999999997
0.09560000000000006,0.6731319999999998,0.09177300000000006
0.09795500000000006,0.6586499999999998,0.08660800000000007
0.08124599999999997,0.7688510000000002,0.08442599999999999
0.054931999999999974,0.9029159999999998,0.07289399999999999
0.04776899999999999,0.9612819999999996,0.05213000000000001
0.04884899999999999,0.9599519999999998,0.052809999999999996
0.05579199999999997,0.8999460000000002,0.07125400000000001
0.05552099999999996,0.9000860000000002,0.06996100000000002
0.050031999999999986,0.9478089999999998,0.05354599999999999
0.046084000000000014,0.9428539999999999,0.061479
0.04192500000000002,0.9235180000000001,0.08604599999999996
0.04319300000000001,0.9295039999999999,0.075934
0.046698,0.9556719999999997,0.05381499999999998
0.050961999999999986,0.8915789999999998,0.09344099999999997
0.05039999999999999,0.8586419999999998,0.11775999999999998
0.04791799999999999,0.8256850000000007,0.13917999999999994
0.050097999999999976,0.8222510000000001,0.14585999999999996
0.053358000000000017,0.8437109999999997,0.14067300000000002
0.05949499999999999,0.8152319999999997,0.13541200000000006
0.06047200000000001,0.805658,0.13474700000000003
0.060612000000000006,0.813836,0.13246300000000003
0.060437000000000005,0.8128939999999999,0.13194000000000003
0.05612399999999999,0.8490229999999996,0.13141100000000003
0.055116000000000005,0.8401739999999998,0.13769200000000004
0.054132000000000007,0.8387379999999999,0.138363
0.055546,0.8397589999999998,0.14315100000000008
0.054520999999999986,0.8352679999999997,0.15143700000000004
0.05220899999999999,0.8466860000000002,0.15794900000000003
0.04709399999999999,0.8580380000000004,0.16231800000000005
0.04660399999999997,0.8619380000000004,0.15995800000000002
0.047822999999999984,0.8552080000000002,0.17823800000000006
0.043838999999999996,0.8848660000000002,0.192496
0.04511699999999999,0.8864830000000004,0.19075500000000006
0.046275,0.8658040000000002,0.17350700000000008
0.04666699999999998,0.8533390000000002,0.16604600000000017
0.04727499999999999,0.8361790000000003,0.15315
0.05230499999999999,0.8362140000000002,0.14958800000000003
0.054398,0.840286,0.13786500000000004
0.05747799999999998,0.8310799999999997,0.13522000000000006
0.05580100000000002,0.8414609999999998,0.14203300000000005
0.07951099999999996,0.6866739999999995,0.11384699999999998
0.07864099999999997,0.6846499999999996,0.116991
0.07745599999999996,0.7025059999999997,0.11979000000000002
0.056458999999999995,0.8393339999999998,0.13131800000000005
0.054916,0.8391749999999999,0.13386300000000007
0.052233,0.841243,0.133655
0.047700999999999986,0.8875749999999999,0.10241399999999999
0.045178,0.9236249999999998,0.085449
0.047082,0.9361189999999996,0.073817
0.05370699999999997,0.8850139999999997,0.10318300000000002
0.05431599999999999,0.8632149999999997,0.12286200000000003
0.05910600000000001,0.8231049999999998,0.130522
0.05354600000000001,0.8451079999999999,0.13886
0.05337600000000001,0.8314959999999999,0.14880500000000002
0.050808999999999986,0.8354689999999998,0.14861400000000002
0.051477999999999996,0.8402409999999999,0.15947000000000003
0.05015099999999999,0.8459580000000001,0.17311300000000007
0.044716000000000006,0.8585670000000003,0.17041399999999998
0.03995399999999999,0.8658410000000002,0.15749
0.04294,0.8280900000000004,0.144646
0.04279800000000001,0.8301000000000001,0.13539
0.047236999999999994,0.7780830000000001,0.126039
0.045726,0.7693290000000004,0.14808599999999997
0.044787,0.7877740000000004,0.13762300000000002
0.04346,0.8057830000000001,0.13272700000000004
0.043866999999999996,0.801764,0.13127300000000006
0.04377699999999999,0.8007840000000002,0.132443
0.043068999999999996,0.8066129999999998,0.12622500000000003
0.042826,0.800464,0.12965100000000004
0.043579,0.799153,0.13248500000000005
0.042786,0.7956040000000003,0.14136100000000001
0.041999999999999996,0.8141230000000002,0.13449700000000006
0.041260000000000005,0.850823,0.12054700000000002
0.043476999999999995,0.8330890000000002,0.12012499999999998
0.06251700000000004,0.6606149999999995,0.14392799999999992
0.07357500000000002,0.5703299999999994,0.15373200000000004
0.05337299999999999,0.8299989999999995,0.15252100000000005
0.044415,0.9809790000000003,0.25899699999999987
0.04122099999999998,0.95919,0.24769999999999978
0.046691,0.8684709999999999,0.19892100000000007
0.055074,0.7181879999999995,0.194435
0.06452600000000003,0.6453519999999995,0.15533099999999994
0.06457300000000005,0.6555669999999995,0.1457509999999999
0.051125,0.78802,0.11075099999999997
0.04479899999999999,0.836895,0.104396
0.044072999999999994,0.844055,0.10082700000000003
0.04534499999999999,0.837149,0.09728900000000001
0.058456,0.7141379999999998,0.12480199999999997
0.07306900000000001,0.5866139999999997,0.138097
0.08563400000000003,0.5640810000000002,0.09618300000000003
0.08858100000000003,0.5167140000000002,0.09937199999999997
0.08820600000000005,0.5365440000000002,0.11358799999999994
0.07078000000000004,0.6556899999999998,0.14074299999999995
0.05633799999999999,0.8384069999999996,0.14151000000000008
0.049786000000000004,0.871311,0.18074100000000012
0.045718999999999996,0.8766219999999998,0.18665500000000004
0.04644100000000001,0.8337550000000001,0.173613
0.041772000000000004,0.827065,0.15314499999999995
0.04087600000000001,0.8409970000000002,0.14532799999999996
0.041693,0.849747,0.12499299999999999
0.04559699999999999,0.8153950000000002,0.12061300000000003
0.04629099999999999,0.8058650000000003,0.12007700000000002
0.04021500000000001,0.8573529999999999,0.12950299999999998
0.039551,0.8607900000000002,0.13841799999999999
0.040651000000000014,0.852952,0.13594699999999998
0.042040999999999995,0.8559869999999999,0.12169400000000002
0.04621499999999999,0.8166310000000001,0.125284
0.04538299999999999,0.8227930000000001,0.13043099999999996
0.04564499999999998,0.8205899999999999,0.11675000000000002
0.04873499999999997,0.808603,0.10656100000000002
0.059173,0.7076789999999998,0.12402099999999995
0.05930100000000001,0.7199729999999999,0.11957699999999992
0.04615800000000001,0.9552819999999997,0.05264499999999999
0.06402500000000003,0.685303,0.117033
0.06983600000000002,0.6114959999999995,0.14219100000000004
0.07098200000000003,0.6528390000000001,0.13136799999999996
0.06994800000000005,0.6548109999999998,0.12159399999999997
0.07360800000000006,0.6014109999999998,0.13254399999999994
0.07292300000000003,0.6083019999999999,0.13511499999999996
0.05913500000000002,0.713009,0.11911999999999999
0.04474399999999999,0.8411000000000002,0.09481900000000003
0.042655000000000005,0.8515649999999999,0.106006
0.043642999999999994,0.8458150000000001,0.09828700000000003
0.04551699999999999,0.8261350000000002,0.10130300000000003
0.05920700000000001,0.7095209999999998,0.11988899999999997
0.06650700000000001,0.6518729999999997,0.12888000000000005
0.068065,0.6352629999999997,0.13431400000000004
0.06824100000000001,0.6293159999999997,0.13636400000000004
0.068095,0.6331429999999996,0.13470400000000005
0.06567700000000001,0.6580429999999997,0.12915000000000004
0.047921000000000005,0.819456,0.10298800000000002
0.04585399999999999,0.8471139999999998,0.093425
0.046361999999999993,0.834084,0.10071200000000001
0.05905800000000001,0.7169939999999997,0.11807599999999996
0.06621700000000001,0.6557729999999998,0.13166000000000003
0.06817100000000002,0.6279959999999998,0.13495400000000002
0.06774200000000001,0.6493029999999999,0.12637299999999999
0.06587300000000001,0.6725869999999999,0.12485900000000001
0.05912600000000001,0.7243779999999999,0.11441199999999992
0.059510000000000014,0.7077799999999997,0.11751999999999996
0.06379500000000003,0.6846929999999998,0.11423299999999999
0.05523600000000002,0.8114749999999998,0.10183699999999997
0.06583600000000002,0.6673759999999997,0.11772000000000002
0.06914300000000002,0.6332859999999997,0.13752999999999996
0.07445300000000002,0.5892319999999998,0.14025499999999996
0.055924999999999975,0.8371869999999998,0.11934200000000002
0.06290599999999999,0.7397709999999997,0.13504499999999994
0.07022300000000005,0.6648429999999999,0.13861699999999993
0.07516900000000004,0.5648389999999996,0.133861
0.07368400000000004,0.5910619999999996,0.13492099999999996
0.05178599999999998,0.9083920000000001,0.06943600000000001
0.050815,0.8910569999999999,0.08037299999999999
0.06252400000000001,0.6882299999999997,0.1192159999999999
0.048443999999999994,0.8190219999999999,0.10170299999999999
0.058679999999999996,0.6906519999999999,0.13355399999999998
0.06584700000000002,0.6545129999999996,0.13188000000000005
0.068191,0.6263859999999998,0.14266399999999999
0.068262,0.6312299999999997,0.13727000000000003
0.05015499999999999,0.801445,0.102835
0.043543999999999985,0.8453820000000001,0.10263900000000004
0.04015800000000001,0.8678549999999997,0.11985400000000002
0.04005800000000002,0.8680049999999997,0.11687400000000002
0.041652,0.8669839999999998,0.102816
0.04596599999999998,0.8261960000000004,0.09838300000000003
0.06507299999999999,0.6777069999999997,0.12246900000000002
0.065433,0.6723569999999998,0.123149
0.065593,0.6730369999999999,0.12266900000000001
0.064893,0.677237,0.12121900000000001
0.07289800000000006,0.6069009999999999,0.12878399999999995
0.066972,0.6530129999999998,0.12716299999999997
0.06735300000000001,0.6585669999999998,0.12459899999999999
0.060872000000000016,0.7081859999999998,0.11097399999999993
0.05780300000000003,0.7607989999999997,0.09713099999999995
0.05665000000000003,0.7741099999999996,0.10102999999999997
0.05808000000000004,0.7611099999999996,0.09751999999999997
0.061673000000000026,0.743753,0.103324
0.05207399999999998,0.910668,0.061447
0.059597000000000004,0.8100449999999999,0.091723
0.059204,0.8219180000000001,0.09314699999999998
0.06935700000000002,0.688241,0.13243099999999994
0.06240300000000001,0.7499119999999998,0.13762899999999995
0.057438999999999976,0.8176509999999996,0.13108200000000003
0.06402900000000002,0.7250879999999998,0.11785399999999999
0.04795800000000001,0.9385519999999995,0.052705
0.06374200000000001,0.7131089999999999,0.11326799999999997
0.062612,0.7197389999999999,0.11627799999999996
0.066113,0.6687669999999999,0.124839
0.047173999999999994,0.8378439999999999,0.08974500000000002
0.046194999999999986,0.8359849999999999,0.09535300000000003
0.05974600000000001,0.7215079999999997,0.11498199999999992
0.07261800000000006,0.6104409999999999,0.12849399999999994
0.08240800000000004,0.6088210000000001,0.09899100000000004
0.08461400000000002,0.6216280000000002,0.09877600000000002
0.08453400000000004,0.6326180000000002,0.09864600000000001
0.08501500000000003,0.6235470000000002,0.09515200000000001
0.08523500000000003,0.6177470000000003,0.09438200000000004
0.08339200000000005,0.5738950000000002,0.09608900000000002
0.06550400000000003,0.6758299999999998,0.11094600000000002
0.04545499999999997,0.828935,0.09473000000000006
0.03946800000000001,0.8855789999999999,0.106177
0.045583999999999986,0.8311880000000003,0.09828700000000001
0.046335999999999974,0.835528,0.09492000000000003
0.04281499999999999,0.8588189999999998,0.09513900000000002
0.04599999999999997,0.8350139999999999,0.09471700000000002
0.06020800000000001,0.7128039999999998,0.10975599999999992
0.06820300000000003,0.6921229999999998,0.11826699999999997
0.05962500000000001,0.8143420000000002,0.092413
0.052032999999999975,0.8774109999999995,0.09913400000000003
0.046299,0.9196849999999995,0.07806199999999999
0.04678800000000001,0.9257719999999995,0.067085
0.052123999999999976,0.8910679999999996,0.07258700000000001
0.05505199999999998,0.8688539999999996,0.083063
0.05525699999999997,0.868346,0.08736600000000003
0.05662299999999999,0.8499379999999997,0.10017700000000003
0.055791999999999974,0.8620139999999996,0.08935300000000002
0.06926499999999995,0.7986219999999998,0.075693
0.05658699999999998,0.8762219999999998,0.07998999999999999
0.055744999999999975,0.8928399999999995,0.08607200000000001
0.051037000000000006,0.9165999999999999,0.080552
0.058671999999999995,0.8657389999999994,0.08584399999999999
0.08613099999999997,0.7624500000000003,0.07824899999999999
0.08613099999999992,0.7785800000000005,0.077329
0.09166199999999997,0.7302600000000002,0.08365800000000004
0.08263499999999992,0.7808260000000005,0.08637200000000003
0.09441999999999996,0.6986,0.08847000000000003
0.09617999999999999,0.69557,0.08048000000000007
0.10048000000000004,0.6302399999999999,0.09279000000000007
0.08219399999999993,0.7861560000000004,0.08838300000000004
0.06850499999999997,0.8673519999999999,0.08790800000000001
0.052579,0.9656329999999997,0.09783300000000006
0.048659,0.9280950000000001,0.078431
0.048714999999999994,0.9397189999999999,0.070118
0.047971999999999994,0.93419,0.07006899999999999
0.07074499999999995,0.7879219999999998,0.07724299999999999
0.07772299999999994,0.7880060000000002,0.089063
0.07713299999999994,0.7897960000000002,0.087483
0.07534799999999996,0.7709209999999997,0.08262199999999999
0.05648199999999999,0.8665939999999999,0.084143
0.05640299999999999,0.8625479999999998,0.08382199999999998
0.05193600000000001,0.8653919999999994,0.092891
0.06188100000000003,0.6872299999999996,0.1272629999999999
0.047623,0.7932610000000005,0.120505
0.046594999999999984,0.7909130000000002,0.12350400000000002
0.04445199999999998,0.808316,0.125035
0.042895,0.848385,0.10614600000000002
0.045970999999999984,0.788773,0.11530700000000005
0.04692399999999999,0.7851819999999999,0.11096200000000002
0.058535,0.696355,0.12717499999999998
0.04605099999999998,0.8099870000000002,0.10392800000000003
0.05881099999999999,0.6925830000000001,0.12592699999999998
0.061891000000000036,0.694007,0.11853800000000002
0.06966200000000003,0.6318929999999997,0.12836299999999998
0.049624999999999996,0.9386919999999996,0.05622300000000001
0.04643800000000001,0.9407419999999995,0.066135
0.06178400000000002,0.6661019999999995,0.13150799999999993
0.04970999999999998,0.7745680000000003,0.10794000000000002
